"x","y","z"
-3.7,-2,0.200665747995315
-3.6,-2,0.191625733109485
-3.5,-2,0.166834081246425
-3.4,-2,0.565778844696518
-3.3,-2,0.748198161615966
-3.2,-2,0.0303434562362421
-3.1,-2,0.760577579821937
-3,-2,0.351429898731231
-2.9,-2,-0.090548470556896
-2.8,-2,0.15014795147947
-2.7,-2,0.861081939486851
-2.6,-2,0.660996617760138
-2.5,-2,0.0892705274725601
-2.4,-2,1.12434421165667
-2.3,-2,0.48638585483522
-2.2,-2,0.572396036304536
-2.1,-2,1.08066707917106
-2,-2,0.693071788000351
-1.9,-2,0.0476801986544167
-1.8,-2,0.821062983236325
-1.7,-2,0.967821929073219
-1.6,-2,0.652312191471502
-1.5,-2,-0.111197484885757
-1.4,-2,0.164833293691714
-1.3,-2,-0.407987096759604
-1.2,-2,0.256910505010096
-1.1,-2,0.844320329134777
-1,-2,0.698678124136634
-0.9,-2,0.463682624525503
-0.8,-2,0.193068269539938
-0.7,-2,0.90203228459189
-0.6,-2,0.114594846659757
-0.5,-2,-0.397315824969545
-0.4,-2,0.680782490698221
-0.3,-2,-0.745893616128171
-0.2,-2,0.618192334598123
-0.0999999999999996,-2,-0.257914999764576
0,-2,0.0254289946529665
0.100000000000001,-2,0.165512638478587
0.2,-2,0.705381390888119
0.3,-2,-0.0144091620852523
0.4,-2,-0.225049729592466
0.5,-2,0.309756218867111
0.600000000000001,-2,0.573903389668349
0.7,-2,-0.31634599807487
0.800000000000001,-2,0.365749902238239
0.9,-2,-0.243786385849053
1,-2,0.202908129788146
1.1,-2,0.272033041063194
1.2,-2,0.63567403844217
1.3,-2,-0.0169241749910585
1.4,-2,0.221139166239831
1.5,-2,-0.0668244373167025
1.6,-2,0.11932361331001
1.7,-2,-0.0593149545868759
1.8,-2,-0.0586076524784682
1.9,-2,0.190489305213047
2,-2,0.556890516223103
2.1,-2,-0.319138175891654
2.2,-2,-0.227323786053246
2.3,-2,0.21013949539747
2.4,-2,-0.361397067168345
2.5,-2,0.428994168442777
2.6,-2,0.33810083057964
2.7,-2,0.349315166694797
2.8,-2,0.590518118085569
2.9,-2,0.429761116865774
3,-2,0.398319807870444
3.1,-2,0.584297557366809
3.2,-2,-0.403762739286028
3.3,-2,0.158796935037579
3.4,-2,0.0276801581402923
3.5,-2,0.276355365745602
3.6,-2,0.36397096886257
3.7,-2,-0.3030892186356
3.8,-2,-0.0325404816579208
3.9,-2,-0.31557650073999
4,-2,-0.389247770930889
-4,-1.9,0.0614990284522735
-3.9,-1.9,0.187366189997244
-3.8,-1.9,0.115515261289555
-3.7,-1.9,0.2342517181956
-3.6,-1.9,0.523231026616711
-3.5,-1.9,0.0167619440107165
-3.4,-1.9,0.43022668004565
-3.3,-1.9,0.335362850341785
-3.2,-1.9,0.122841197130808
-3.1,-1.9,0.237606936411029
-3,-1.9,0.71133480455114
-2.9,-1.9,0.44652155191597
-2.8,-1.9,0.60445336399896
-2.7,-1.9,0.833399487710538
-2.6,-1.9,0.908129544780854
-2.5,-1.9,0.384304925189742
-2.4,-1.9,0.742783271288857
-2.3,-1.9,0.968070537478966
-2.2,-1.9,0.882832709186854
-2.1,-1.9,0.451934393822502
-2,-1.9,1.35411333811113
-1.9,-1.9,1.21158835440984
-1.8,-1.9,1.35530978574767
-1.7,-1.9,1.1508050735268
-1.6,-1.9,0.873174751162097
-1.5,-1.9,1.19773752890807
-1.4,-1.9,0.367042571338257
-1.3,-1.9,0.864794420839213
-1.2,-1.9,0.533770264396681
-1.1,-1.9,0.624016935357403
-1,-1.9,0.475977753591649
-0.9,-1.9,-0.280324661801708
-0.8,-1.9,0.00671476721581524
-0.7,-1.9,0.0618587398928551
-0.6,-1.9,0.880848656689175
-0.5,-1.9,-0.00845869461729485
-0.4,-1.9,-0.130879539861227
-0.3,-1.9,0.220388863487027
-0.2,-1.9,0.493521474837631
-0.0999999999999996,-1.9,-0.315626598927526
0,-1.9,0.498412698317121
0.100000000000001,-1.9,0.110026227848331
0.2,-1.9,0.52268158267317
0.3,-1.9,0.192399478404865
0.4,-1.9,0.628032358964308
0.5,-1.9,-0.0233269424021255
0.600000000000001,-1.9,-0.0825897195929841
0.7,-1.9,0.142953441727231
0.800000000000001,-1.9,-0.0783763925021047
0.9,-1.9,-0.424886099889226
1,-1.9,0.440594352109015
1.1,-1.9,0.426185568815147
1.2,-1.9,0.194851256252725
1.3,-1.9,0.257478056883176
1.4,-1.9,0.779839012467871
1.5,-1.9,-0.178994838014766
1.6,-1.9,0.507386514269795
1.7,-1.9,0.684067486634092
1.8,-1.9,0.00416749502537761
1.9,-1.9,-0.336075991014782
2,-1.9,0.131362001741119
2.1,-1.9,0.723684650035246
2.2,-1.9,0.208231284072473
2.3,-1.9,0.518551034765366
2.4,-1.9,0.210168499755742
2.5,-1.9,0.456218401275883
2.6,-1.9,0.419918015293603
2.7,-1.9,0.450495200810493
2.8,-1.9,0.0310865948523968
2.9,-1.9,0.457538518078382
3,-1.9,-0.212234885546582
3.1,-1.9,0.0361851294308533
3.2,-1.9,0.247319227177719
3.3,-1.9,-0.229628687444366
3.4,-1.9,-0.0518769121163628
3.5,-1.9,0.271151354946521
3.6,-1.9,0.0690044691314258
3.7,-1.9,0.459586819444776
3.8,-1.9,-0.51094810679334
3.9,-1.9,0.0688305417462482
4,-1.9,-0.0840296424762408
-4,-1.8,0.0730067344203656
-3.9,-1.8,-0.143939706230093
-3.8,-1.8,0.111762337438596
-3.7,-1.8,0.0390090338561776
-3.6,-1.8,0.0442374957638506
-3.5,-1.8,0.953775485611724
-3.4,-1.8,-0.383277220515848
-3.3,-1.8,0.879439212849906
-3.2,-1.8,0.578152390126527
-3.1,-1.8,0.457157371703634
-3,-1.8,0.868536910703807
-2.9,-1.8,0.205133860220948
-2.8,-1.8,0.736554690815006
-2.7,-1.8,0.137122228378107
-2.6,-1.8,0.96418717391267
-2.5,-1.8,0.0895467761986725
-2.4,-1.8,0.794762027383726
-2.3,-1.8,0.693150578373213
-2.2,-1.8,0.781103509075045
-2.1,-1.8,0.549331593746285
-2,-1.8,0.752597312867785
-1.9,-1.8,0.438800372388355
-1.8,-1.8,1.33262921209715
-1.7,-1.8,0.315627431167652
-1.6,-1.8,0.839983473251059
-1.5,-1.8,0.722811717435245
-1.4,-1.8,0.281157118877805
-1.3,-1.8,0.858754335942297
-1.2,-1.8,0.542757223192885
-1.1,-1.8,0.488674311597268
-1,-1.8,0.812602568811731
-0.9,-1.8,-0.109656099770854
-0.8,-1.8,0.381029165605853
-0.7,-1.8,0.604983777151161
-0.6,-1.8,0.219859809292642
-0.5,-1.8,0.790758229940146
-0.4,-1.8,0.149900446660754
-0.3,-1.8,0.625404668687012
-0.2,-1.8,-0.123652757276344
-0.0999999999999996,-1.8,0.531410730137251
0,-1.8,0.49730856366355
0.100000000000001,-1.8,0.562607326937202
0.2,-1.8,-0.435006864047435
0.3,-1.8,0.104587487817161
0.4,-1.8,-0.205878079794286
0.5,-1.8,-0.0212476445979559
0.600000000000001,-1.8,-0.206850770882069
0.7,-1.8,0.140396115541518
0.800000000000001,-1.8,0.630621264083259
0.9,-1.8,0.734259928529665
1,-1.8,0.194661110637617
1.1,-1.8,0.643558664664119
1.2,-1.8,0.354847339488591
1.3,-1.8,-0.013894238657179
1.4,-1.8,0.332618516645611
1.5,-1.8,-0.594467322798789
1.6,-1.8,0.611865188134468
1.7,-1.8,-0.0937266206290277
1.8,-1.8,0.431393530225655
1.9,-1.8,0.520502199474359
2,-1.8,0.262188217839616
2.1,-1.8,0.460742440840487
2.2,-1.8,0.164109443593721
2.3,-1.8,0.849609225502755
2.4,-1.8,-0.412751391932021
2.5,-1.8,0.192888543833207
2.6,-1.8,0.204600762805445
2.7,-1.8,0.662805186636944
2.8,-1.8,0.252002077593857
2.9,-1.8,-0.202018325658474
3,-1.8,-0.0992480357350576
3.1,-1.8,0.273930589809506
3.2,-1.8,-0.209981687795829
3.3,-1.8,0.309831709826145
3.4,-1.8,-0.283212557810931
3.5,-1.8,-0.161200456370549
3.6,-1.8,0.183180965104937
3.7,-1.8,0.0629889885222156
3.8,-1.8,-0.252066660389071
3.9,-1.8,-0.628281350226306
4,-1.8,0.41298918734012
-4,-1.7,-0.254153065023497
-3.9,-1.7,0.38188425626524
-3.8,-1.7,0.12252410491949
-3.7,-1.7,0.484169412163779
-3.6,-1.7,0.488101540866121
-3.5,-1.7,0.242146580509185
-3.4,-1.7,0.266740543516741
-3.3,-1.7,0.5811234278288
-3.2,-1.7,0.638868108463931
-3.1,-1.7,0.557618362966809
-3,-1.7,0.401345606857743
-2.9,-1.7,0.474817306794282
-2.8,-1.7,-0.0893870441813526
-2.7,-1.7,0.0955494486911427
-2.6,-1.7,0.423021666218028
-2.5,-1.7,0.269144943086612
-2.4,-1.7,0.0345224703216319
-2.3,-1.7,0.622955780075707
-2.2,-1.7,0.577158261674517
-2.1,-1.7,1.11508117938081
-2,-1.7,1.05569202358757
-1.9,-1.7,1.08838025304562
-1.8,-1.7,0.606021662758319
-1.7,-1.7,0.607809839014231
-1.6,-1.7,0.742662480992295
-1.5,-1.7,0.655340779830947
-1.4,-1.7,0.832724228742797
-1.3,-1.7,0.0442185998558463
-1.2,-1.7,0.87832520991923
-1.1,-1.7,0.57071337978122
-1,-1.7,0.235104698041396
-0.9,-1.7,0.949447802824611
-0.8,-1.7,0.800360333873445
-0.7,-1.7,0.671985155315502
-0.6,-1.7,0.262313103214236
-0.5,-1.7,0.393800355144962
-0.4,-1.7,0.234701119781829
-0.3,-1.7,-0.409379827088231
-0.2,-1.7,0.655963941649333
-0.0999999999999996,-1.7,0.525427372430697
0,-1.7,0.144610382379941
0.100000000000001,-1.7,0.169610111650709
0.2,-1.7,0.206152302058443
0.3,-1.7,0.763660803633461
0.4,-1.7,0.410904950469394
0.5,-1.7,0.25418267974753
0.600000000000001,-1.7,0.126270568118139
0.7,-1.7,0.457866309322551
0.800000000000001,-1.7,0.507327093943248
0.9,-1.7,0.160824144862468
1,-1.7,0.189619948628008
1.1,-1.7,-0.127339777374624
1.2,-1.7,0.530071229149812
1.3,-1.7,0.447721681282206
1.4,-1.7,0.324645984762229
1.5,-1.7,0.677124021872637
1.6,-1.7,0.46796164164699
1.7,-1.7,-0.0952541056940163
1.8,-1.7,-0.180195140787735
1.9,-1.7,0.340502084171968
2,-1.7,0.5794659317496
2.1,-1.7,0.365300471742837
2.2,-1.7,-0.266632733956204
2.3,-1.7,0.147992041215416
2.4,-1.7,0.599585884972423
2.5,-1.7,0.00560948346393095
2.6,-1.7,0.00414492355288126
2.7,-1.7,0.195206609015707
2.8,-1.7,0.12098899737814
2.9,-1.7,0.333020228351422
3,-1.7,0.194727962775966
3.1,-1.7,0.492126203081617
3.2,-1.7,-0.726721336919503
3.3,-1.7,0.393632055900625
3.4,-1.7,0.374967151719151
3.5,-1.7,0.302737157301076
3.6,-1.7,-0.114541221944916
3.7,-1.7,0.160814189800503
3.8,-1.7,0.214048642698152
3.9,-1.7,0.262267769809392
4,-1.7,-0.0383547829824983
-4,-1.6,-0.180884363643597
-3.9,-1.6,0.585514106190301
-3.8,-1.6,-0.309134920429844
-3.7,-1.6,0.115868820599994
-3.6,-1.6,0.195268503722945
-3.5,-1.6,0.0371376479357122
-3.4,-1.6,0.531034311581691
-3.3,-1.6,0.318970344252173
-3.2,-1.6,0.873879022795861
-3.1,-1.6,0.37286845952812
-3,-1.6,0.304578922320439
-2.9,-1.6,0.254277735685654
-2.8,-1.6,0.275089414740422
-2.7,-1.6,0.70188745516778
-2.6,-1.6,0.183698706029693
-2.5,-1.6,1.12003426596362
-2.4,-1.6,0.601136331003179
-2.3,-1.6,1.17234615114975
-2.2,-1.6,1.20964239858636
-2.1,-1.6,0.407436616906008
-2,-1.6,0.758883364497963
-1.9,-1.6,0.700695013355585
-1.8,-1.6,1.23136777081064
-1.7,-1.6,0.986872198201069
-1.6,-1.6,0.834698731802626
-1.5,-1.6,0.751739276388496
-1.4,-1.6,0.416514101435722
-1.3,-1.6,0.767446283031099
-1.2,-1.6,0.557645388131027
-1.1,-1.6,0.406062525249488
-1,-1.6,0.27309012135811
-0.9,-1.6,0.458512716160478
-0.8,-1.6,0.540519579750571
-0.7,-1.6,0.60134213035128
-0.6,-1.6,0.335878503712496
-0.5,-1.6,-0.169231877367932
-0.4,-1.6,0.375136308432058
-0.3,-1.6,0.571231802485474
-0.2,-1.6,0.696855758719137
-0.0999999999999996,-1.6,0.316478390576526
0,-1.6,0.0694725928237112
0.100000000000001,-1.6,0.38202896745424
0.2,-1.6,0.51738189868446
0.3,-1.6,0.0502952249885825
0.4,-1.6,0.0135182580487611
0.5,-1.6,0.445230689240959
0.600000000000001,-1.6,0.776756156416247
0.7,-1.6,-0.135110592041133
0.800000000000001,-1.6,0.265043089377048
0.9,-1.6,0.279110179139394
1,-1.6,1.01244814566575
1.1,-1.6,0.565804176026408
1.2,-1.6,0.337282015065778
1.3,-1.6,0.933469961774036
1.4,-1.6,-0.213066062561652
1.5,-1.6,0.269116523403218
1.6,-1.6,0.347958122738815
1.7,-1.6,0.0907475710889085
1.8,-1.6,1.15638379340554
1.9,-1.6,0.636521219767872
2,-1.6,0.495524669739685
2.1,-1.6,0.0604143411062887
2.2,-1.6,-0.0402343683559947
2.3,-1.6,-0.193721196040135
2.4,-1.6,0.862153626807
2.5,-1.6,1.1319082071573
2.6,-1.6,0.144873403499059
2.7,-1.6,-0.0667108837578986
2.8,-1.6,0.416221855551997
2.9,-1.6,0.262208848595153
3,-1.6,-0.32397399922192
3.1,-1.6,0.644685198041674
3.2,-1.6,0.12787386052432
3.3,-1.6,0.14674921172848
3.4,-1.6,-0.0319198355186448
3.5,-1.6,0.0499141015794883
3.6,-1.6,0.37119772114214
3.7,-1.6,0.65624211792627
3.8,-1.6,0.280062809189982
3.9,-1.6,0.414866793616124
4,-1.6,-0.259123037140613
-4,-1.5,-0.401371746089811
-3.9,-1.5,0.00154351833078936
-3.8,-1.5,-0.229898417501371
-3.7,-1.5,0.138269635096023
-3.6,-1.5,-0.19411355621694
-3.5,-1.5,0.393244556734267
-3.4,-1.5,0.620217335186247
-3.3,-1.5,0.581921221642148
-3.2,-1.5,0.659989589672835
-3.1,-1.5,0.603157638691862
-3,-1.5,0.671217226930272
-2.9,-1.5,0.154016046460481
-2.8,-1.5,0.80366389531634
-2.7,-1.5,1.08284405194504
-2.6,-1.5,0.980280751686634
-2.5,-1.5,1.04534757154874
-2.4,-1.5,0.871368781795197
-2.3,-1.5,0.624877431095856
-2.2,-1.5,0.627380782050116
-2.1,-1.5,0.990593470302158
-2,-1.5,1.21864685455195
-1.9,-1.5,0.723550385696387
-1.8,-1.5,0.29803269100012
-1.7,-1.5,0.690597699117394
-1.6,-1.5,0.790791454733363
-1.5,-1.5,0.664867279297489
-1.4,-1.5,0.849630393724918
-1.3,-1.5,0.637030237456928
-1.2,-1.5,0.356257194816703
-1.1,-1.5,0.321035624722134
-1,-1.5,0.0932755932424055
-0.9,-1.5,0.00280219114182313
-0.8,-1.5,0.758462732909466
-0.7,-1.5,0.24178368285614
-0.6,-1.5,0.187218094432028
-0.5,-1.5,0.235776372474243
-0.4,-1.5,0.32298151896006
-0.3,-1.5,-0.139070813846215
-0.2,-1.5,0.457656438159257
-0.0999999999999996,-1.5,0.473388824053752
0,-1.5,0.602557160008641
0.100000000000001,-1.5,0.414720362994647
0.2,-1.5,0.29011135086623
0.3,-1.5,0.135176476088081
0.4,-1.5,0.0591096316168044
0.5,-1.5,-0.1185851448497
0.600000000000001,-1.5,0.41023188186705
0.7,-1.5,0.0208964122875596
0.800000000000001,-1.5,0.141046287151845
0.9,-1.5,-0.241315292657711
1,-1.5,0.695816024911801
1.1,-1.5,0.25115135498281
1.2,-1.5,0.135110662433699
1.3,-1.5,0.308300695278607
1.4,-1.5,0.249509075580005
1.5,-1.5,0.661956727459341
1.6,-1.5,0.96867198881042
1.7,-1.5,0.0606485249233495
1.8,-1.5,0.748908355690577
1.9,-1.5,0.319528037742062
2,-1.5,0.562946381981547
2.1,-1.5,0.576529112154812
2.2,-1.5,0.262384765005531
2.3,-1.5,0.447923273183127
2.4,-1.5,0.353226252993791
2.5,-1.5,0.494029786418662
2.6,-1.5,0.372088884711742
2.7,-1.5,0.00167991020159586
2.8,-1.5,0.146656997158413
2.9,-1.5,0.306332715704454
3,-1.5,0.0732229120742656
3.1,-1.5,0.199057778871734
3.2,-1.5,0.596822154503575
3.3,-1.5,0.238533067326894
3.4,-1.5,-0.393492223235772
3.5,-1.5,-0.114123350706934
3.6,-1.5,0.28950260384504
3.7,-1.5,-0.184546488380783
3.8,-1.5,0.349017543941685
3.9,-1.5,0.382321517533933
4,-1.5,0.086806073615747
-4,-1.4,0.547018544474183
-3.9,-1.4,0.670225783730475
-3.8,-1.4,0.517043912500189
-3.7,-1.4,0.164680848078946
-3.6,-1.4,0.473842826527009
-3.5,-1.4,0.611357616152079
-3.4,-1.4,0.960821960652299
-3.3,-1.4,0.0333011452140015
-3.2,-1.4,0.230986069751811
-3.1,-1.4,0.390330128721285
-3,-1.4,0.412695222206437
-2.9,-1.4,0.617313876779573
-2.8,-1.4,1.07886614070467
-2.7,-1.4,0.299438754240979
-2.6,-1.4,0.572276919991142
-2.5,-1.4,0.577235670202861
-2.4,-1.4,0.387441583973102
-2.3,-1.4,0.761222593268185
-2.2,-1.4,0.798317424987509
-2.1,-1.4,0.90974421964015
-2,-1.4,1.15889339807557
-1.9,-1.4,1.62422690149069
-1.8,-1.4,1.08874347094947
-1.7,-1.4,0.888327833249354
-1.6,-1.4,0.922382279874773
-1.5,-1.4,0.525447497671267
-1.4,-1.4,0.877605373727315
-1.3,-1.4,-0.142110688379973
-1.2,-1.4,0.700010947666638
-1.1,-1.4,1.09266861352313
-1,-1.4,0.417143434354315
-0.9,-1.4,0.447174985766527
-0.8,-1.4,0.63240427091355
-0.7,-1.4,-0.128257778310946
-0.6,-1.4,0.257688016471518
-0.5,-1.4,0.192729265520032
-0.4,-1.4,0.763354611650124
-0.3,-1.4,-0.0615520897817205
-0.2,-1.4,0.880293021691421
-0.0999999999999996,-1.4,0.316344798423179
0,-1.4,0.551226385786365
0.100000000000001,-1.4,-0.281176860282172
0.2,-1.4,0.152580290981742
0.3,-1.4,-0.0432146421828914
0.4,-1.4,0.284503612501854
0.5,-1.4,0.910834078532544
0.600000000000001,-1.4,0.138890489124115
0.7,-1.4,0.128330233604521
0.800000000000001,-1.4,-0.0632503376377356
0.9,-1.4,0.429181035891746
1,-1.4,0.0445761910833564
1.1,-1.4,0.589902481940655
1.2,-1.4,0.864069153515718
1.3,-1.4,0.35610702127293
1.4,-1.4,0.484847818797154
1.5,-1.4,0.186724936435891
1.6,-1.4,1.23129848787209
1.7,-1.4,0.268589231456695
1.8,-1.4,0.245375253048459
1.9,-1.4,0.134953758541403
2,-1.4,0.0905259687612808
2.1,-1.4,0.492130370599792
2.2,-1.4,0.365349487219208
2.3,-1.4,0.673831819374228
2.4,-1.4,0.46203153949224
2.5,-1.4,0.622492963449207
2.6,-1.4,-0.0494821678417336
2.7,-1.4,0.191486370254695
2.8,-1.4,0.494771913753649
2.9,-1.4,0.272730947699111
3,-1.4,0.466341728101558
3.1,-1.4,0.86874013974952
3.2,-1.4,0.122902552937031
3.3,-1.4,0.580451640092483
3.4,-1.4,0.472818294081458
3.5,-1.4,-0.0666271409410932
3.6,-1.4,-0.036321764168333
3.7,-1.4,0.320153392664139
3.8,-1.4,0.321048089443521
3.9,-1.4,0.600129833326106
4,-1.4,-0.346558473842955
-4,-1.3,0.294553605560558
-3.9,-1.3,0.355113919877123
-3.8,-1.3,0.525234947229045
-3.7,-1.3,0.0839634976210862
-3.6,-1.3,-0.20661899254232
-3.5,-1.3,0.22925996257625
-3.4,-1.3,0.342983204591759
-3.3,-1.3,0.642950527906025
-3.2,-1.3,0.806367690410141
-3.1,-1.3,0.0221209173688169
-3,-1.3,0.376814016304839
-2.9,-1.3,1.31628148796243
-2.8,-1.3,0.470938160786808
-2.7,-1.3,0.641243620793157
-2.6,-1.3,1.01829444080952
-2.5,-1.3,0.40246479909692
-2.4,-1.3,1.03124211076693
-2.3,-1.3,0.765817698479103
-2.2,-1.3,1.18599312235577
-2.1,-1.3,1.5512474025669
-2,-1.3,0.715635723856178
-1.9,-1.3,0.2964817150528
-1.8,-1.3,1.3566143343279
-1.7,-1.3,0.801006495171794
-1.6,-1.3,1.24372578593988
-1.5,-1.3,0.584183589382373
-1.4,-1.3,0.940131857903346
-1.3,-1.3,0.461438878896251
-1.2,-1.3,1.29775961053287
-1.1,-1.3,0.821412372621723
-1,-1.3,0.12951632742003
-0.9,-1.3,0.703143590610239
-0.8,-1.3,0.498237737252367
-0.7,-1.3,0.463676771008137
-0.6,-1.3,-0.20689060842476
-0.5,-1.3,0.140436567196947
-0.4,-1.3,0.170444817825024
-0.3,-1.3,-0.123304315605547
-0.2,-1.3,0.235539694664888
-0.0999999999999996,-1.3,0.662660789286118
0,-1.3,-0.0301758746252148
0.100000000000001,-1.3,0.3348058999408
0.2,-1.3,0.170413200033342
0.3,-1.3,-0.000521244765593509
0.4,-1.3,0.298665409107831
0.5,-1.3,0.0485308534959251
0.600000000000001,-1.3,0.279589706526597
0.7,-1.3,0.807920666531403
0.800000000000001,-1.3,0.473616742646962
0.9,-1.3,0.915539962678066
1,-1.3,0.00652214022857989
1.1,-1.3,0.311577118541934
1.2,-1.3,0.274730118263416
1.3,-1.3,0.776715523764063
1.4,-1.3,0.752539265247513
1.5,-1.3,1.12723686944964
1.6,-1.3,0.850930037113294
1.7,-1.3,0.165074827797272
1.8,-1.3,0.252407904494854
1.9,-1.3,0.424121867298363
2,-1.3,0.503133546832042
2.1,-1.3,0.444765766841136
2.2,-1.3,0.978327200368465
2.3,-1.3,0.52445211211223
2.4,-1.3,0.724638643319648
2.5,-1.3,0.588213654614383
2.6,-1.3,1.00593700076839
2.7,-1.3,1.01557871054192
2.8,-1.3,0.1706109837559
2.9,-1.3,1.10897146814991
3,-1.3,0.138557231827503
3.1,-1.3,-0.0590319359108102
3.2,-1.3,-0.001633126539795
3.3,-1.3,0.0988045315598066
3.4,-1.3,0.259194961881802
3.5,-1.3,0.491480448149384
3.6,-1.3,0.437665944391923
3.7,-1.3,-0.0324415290112405
3.8,-1.3,0.738556290326958
3.9,-1.3,0.441269226814842
4,-1.3,0.447708061354272
-4,-1.2,0.49818601638798
-3.9,-1.2,0.293303561600285
-3.8,-1.2,-0.892711025454597
-3.7,-1.2,0.700163527666143
-3.6,-1.2,0.274791974675925
-3.5,-1.2,0.213795121118045
-3.4,-1.2,0.493718730755065
-3.3,-1.2,0.546021924219143
-3.2,-1.2,0.348171147430113
-3.1,-1.2,0.513976826015201
-3,-1.2,0.537537577488876
-2.9,-1.2,0.234220764745591
-2.8,-1.2,0.349308297751929
-2.7,-1.2,0.889571193156427
-2.6,-1.2,0.800209937109065
-2.5,-1.2,1.44990954263103
-2.4,-1.2,1.1726412679763
-2.3,-1.2,0.681914398906728
-2.2,-1.2,0.235786252926536
-2.1,-1.2,1.0950665944078
-2,-1.2,1.29314067561216
-1.9,-1.2,0.711935847816844
-1.8,-1.2,1.33638847743389
-1.7,-1.2,1.05599002782759
-1.6,-1.2,0.917772114820449
-1.5,-1.2,0.675716850838626
-1.4,-1.2,0.673009521970541
-1.3,-1.2,1.12379885910418
-1.2,-1.2,0.282967788186548
-1.1,-1.2,0.785114063833355
-1,-1.2,0.293799888745887
-0.9,-1.2,-0.00615474775765216
-0.8,-1.2,0.765047651871633
-0.7,-1.2,0.412097087253051
-0.6,-1.2,1.1708171694749
-0.5,-1.2,0.334360500851893
-0.4,-1.2,0.54653095982658
-0.3,-1.2,0.00499108439832636
-0.2,-1.2,-0.0747361566191184
-0.0999999999999996,-1.2,0.113159933706345
0,-1.2,-0.555712648245875
0.100000000000001,-1.2,0.467087337471979
0.2,-1.2,0.290510929533335
0.3,-1.2,0.3804111151843
0.4,-1.2,1.00709833665902
0.5,-1.2,0.868736231849947
0.600000000000001,-1.2,-0.0828487543638997
0.7,-1.2,0.562542593679811
0.800000000000001,-1.2,0.462641416484743
0.9,-1.2,0.487819089137295
1,-1.2,0.182750160491596
1.1,-1.2,0.60674397683928
1.2,-1.2,0.426297518805679
1.3,-1.2,0.642586772785994
1.4,-1.2,-0.136096605195102
1.5,-1.2,0.810552498907483
1.6,-1.2,0.621086812946903
1.7,-1.2,0.282262619174398
1.8,-1.2,0.839365815734895
1.9,-1.2,0.51680461142212
2,-1.2,0.657649737539872
2.1,-1.2,1.54513352859938
2.2,-1.2,-0.106138201884181
2.3,-1.2,1.15758383288211
2.4,-1.2,0.571003106063227
2.5,-1.2,0.498136546012094
2.6,-1.2,0.888228109425209
2.7,-1.2,-0.0120378165313182
2.8,-1.2,0.770031051241075
2.9,-1.2,-0.0244390786966813
3,-1.2,0.269124595905152
3.1,-1.2,0.749505377418882
3.2,-1.2,0.680212126182514
3.3,-1.2,0.474123189597083
3.4,-1.2,1.47111738369846
3.5,-1.2,-0.877334118740443
3.6,-1.2,0.197640851515993
3.7,-1.2,0.162997419457623
3.8,-1.2,0.60252618415205
3.9,-1.2,0.917240316487071
4,-1.2,0.677260844771483
-4,-1.1,0.853546663557047
-3.9,-1.1,-0.130646254391135
-3.8,-1.1,0.152274759803053
-3.7,-1.1,0.663332066416775
-3.6,-1.1,0.678248101840096
-3.5,-1.1,0.376350297088891
-3.4,-1.1,-0.158710521091118
-3.3,-1.1,0.390223089049975
-3.2,-1.1,0.523481163362794
-3.1,-1.1,-0.197298592960454
-3,-1.1,0.590886361963953
-2.9,-1.1,1.06632073376222
-2.8,-1.1,1.20001199236839
-2.7,-1.1,1.17701173200127
-2.6,-1.1,0.545596437584348
-2.5,-1.1,0.893015383633185
-2.4,-1.1,1.03684192777758
-2.3,-1.1,1.13049737122787
-2.2,-1.1,1.06090527686562
-2.1,-1.1,1.39494572612449
-2,-1.1,1.39995854163681
-1.9,-1.1,0.740459395689576
-1.8,-1.1,0.834290716432228
-1.7,-1.1,1.08547235060357
-1.6,-1.1,1.32297759707964
-1.5,-1.1,1.06893068677293
-1.4,-1.1,0.507955596464036
-1.3,-1.1,0.241475030485726
-1.2,-1.1,0.451820577207561
-1.1,-1.1,0.709023554830982
-1,-1.1,1.19280907121557
-0.9,-1.1,1.24989296500956
-0.8,-1.1,0.365746266549405
-0.7,-1.1,0.476365564935079
-0.6,-1.1,0.810542617861521
-0.5,-1.1,0.497826105851688
-0.4,-1.1,0.523956657958951
-0.3,-1.1,0.641480647319447
-0.2,-1.1,0.0363806911322243
-0.0999999999999996,-1.1,-0.118429916176147
0,-1.1,0.419300375482528
0.100000000000001,-1.1,-0.218058684703339
0.2,-1.1,0.380512228693278
0.3,-1.1,0.90409584499796
0.4,-1.1,0.470871464356988
0.5,-1.1,0.303389428595771
0.600000000000001,-1.1,0.811682220813369
0.7,-1.1,0.0627980239782168
0.800000000000001,-1.1,-0.0684939506842441
0.9,-1.1,-0.0111439080783
1,-1.1,0.323421682848583
1.1,-1.1,0.323182572634582
1.2,-1.1,0.293605030830377
1.3,-1.1,0.63770877160133
1.4,-1.1,0.336855553708668
1.5,-1.1,0.204601614730831
1.6,-1.1,0.958816235612326
1.7,-1.1,0.433381659085749
1.8,-1.1,0.82369292581826
1.9,-1.1,0.659034524406212
2,-1.1,0.485667001105417
2.1,-1.1,1.15732060469837
2.2,-1.1,1.0533686847166
2.3,-1.1,0.175097822811473
2.4,-1.1,1.1786507046947
2.5,-1.1,0.443817019004657
2.6,-1.1,0.307412312953794
2.7,-1.1,0.62877798603199
2.8,-1.1,0.00597212959752524
2.9,-1.1,0.573129215213792
3,-1.1,0.578650376107478
