232,121
231,185
236,87
235,141
233,63
231,28
232,50
231,45
232,125
230,18
235,105
232,63
232,154
233,231
234,236
234,235
234,233
233,233
233,234
233,232
134,134
228,228
228,228
227,227
142,142
77,77
105,105
167,167
188,187
191,191
188,188
188,189
196,194
198,198
204,206
202,99
200,124
191,193
188,186
178,180
169,168
156,158
163,100
158,65
158,145
162,161
175,176
173,173
165,121
169,49
172,134
170,135
174,175
174,173
171,174
172,170
171,172
181,182
207,206
222,223
225,228
229,227
229,227
231,183
232,121
235,42
230,63
233,68
232,96
232,25
231,132
230,19
230,53
232,21
231,66
231,50
231,130
232,233
233,233
234,232
233,234
233,232
233,233
233,232
199,199
226,226
231,231
226,226
147,147
76,76
105,105
172,172
202,202
202,202
202,202
204,204
205,205
206,206
206,206
203,203
204,203
200,202
196,195
186,186
168,168
154,154
152,94
153,62
152,139
161,161
175,174
173,174
164,130
168,56
172,135
171,113
174,174
169,169
170,170
171,171
169,169
180,180
209,209
223,223
224,225
228,226
229,228
229,228
228,182
230,73
230,113
231,71
232,61
230,46
229,44
230,36
230,14
230,10
230,26
230,25
232,131
232,234
233,233
232,231
232,234
233,233
232,232
232,234
229,229
228,228
226,226
227,227
147,147
76,76
106,106
172,172
205,205
206,206
208,208
210,210
208,208
206,206
205,205
204,204
202,203
201,201
201,204
196,194
178,179
156,153
147,149
148,98
151,140
161,160
174,173
171,171
164,150
167,70
170,104
171,170
171,171
170,170
169,169
169,169
169,169
174,174
200,200
222,222
223,221
227,229
228,230
228,229
227,227
229,228
228,180
229,140
230,131
229,80
229,63
229,76
230,88
229,39
228,118
227,74
230,113
231,231
233,233
232,235
232,230
232,230
232,231
232,233
229,229
228,228
229,229
231,231
150,150
78,78
106,106
175,175
201,201
201,201
204,204
206,206
202,202
198,198
199,199
199,199
200,199
201,204
203,203
204,203
190,188
164,165
150,149
151,151
154,152
162,162
172,173
169,171
164,165
166,88
167,111
170,169
169,169
170,170
168,168
168,168
169,169
170,170
194,194
220,220
222,222
225,225
226,226
227,226
227,229
228,229
228,227
229,210
230,151
229,154
228,119
228,131
228,132
229,107
229,193
229,104
230,112
231,234
233,232
233,233
232,230
233,235
232,234
233,231
227,227
230,230
230,230
229,229
150,150
78,78
106,106
171,171
198,198
195,195
193,193
191,191
188,188
189,189
195,195
199,199
202,203
202,200
201,199
203,206
193,189
172,175
156,156
157,158
157,159
162,162
172,173
169,166
164,165
165,162
166,110
168,154
171,171
168,168
167,167
169,169
168,168
171,171
197,197
219,219
222,221
225,227
226,226
226,229
226,223
227,228
228,228
229,228
228,229
228,228
227,225
226,179
227,151
228,137
229,100
228,166
229,120
231,228
233,233
232,234
231,232
232,230
231,231
232,234
230,230
229,229
227,227
230,230
149,149
75,75
109,109
169,169
194,194
189,189
184,184
180,180
179,179
185,185
192,192
197,197
200,200
201,201
196,196
196,193
190,192
175,176
159,160
155,153
157,158
162,160
175,176
171,172
164,165
164,167
166,129
167,133
170,170
167,167
166,166
168,168
167,167
173,173
201,201
218,218
223,222
224,224
226,226
225,223
226,230
226,225
227,227
228,228
227,225
228,230
228,228
227,229
228,226
228,230
228,208
226,138
229,139
230,211
232,234
232,229
231,234
231,232
231,231
231,231
228,228
233,233
228,228
230,230
152,152
74,74
106,106
165,165
186,186
182,182
176,176
172,172
175,175
182,182
188,188
193,193
195,196
196,194
191,194
192,192
187,186
176,176
160,158
151,152
153,151
161,164
178,176
173,174
164,165
163,163
167,167
168,167
168,168
169,169
166,166
165,165
165,165
173,173
201,201
218,218
221,222
222,220
224,226
224,222
225,224
225,227
227,230
228,226
227,230
227,226
227,225
227,226
228,228
228,227
228,229
227,150
229,130
230,231
232,230
232,235
231,228
232,234
231,230
231,231
226,226
233,233
227,227
226,226
152,152
77,77
106,106
164,164
185,185
179,179
171,171
167,167
172,172
179,179
184,184
192,192
194,193
193,194
189,190
190,187
183,185
175,174
161,163
151,149
151,152
161,159
177,178
170,169
164,163
164,165
167,167
169,168
167,167
170,170
166,166
163,163
164,164
174,174
202,202
217,217
220,220
222,223
224,222
223,225
225,228
224,222
226,226
227,227
227,226
226,224
225,231
225,224
226,226
226,228
227,226
228,228
229,229
229,230
230,231
230,228
231,233
232,231
230,229
230,231
228,228
227,227
229,229
230,230
149,149
75,75
107,107
165,165
183,183
179,179
173,173
169,169
174,174
177,177
180,180
188,188
191,191
187,187
183,183
186,187
177,177
171,170
160,160
153,153
152,153
161,160
174,174
166,168
164,166
166,163
166,166
168,170
169,169
169,169
166,166
164,164
164,164
176,176
204,204
216,216
219,219
221,221
223,224
223,223
226,223
225,226
226,225
227,227
227,225
226,227
226,225
226,227
227,228
226,224
226,229
226,226
229,229
229,228
230,231
230,230
231,232
232,232
231,231
230,230
